Month,Year,Open,High,Low,Close,Volume
June,2024,1408.5852631578946,1422.2084210526316,1395.5557894736842,1410.3,93.22894736842106
June,2025,1534.6509523809523,1550.5019047619048,1524.2209523809524,1538.865238095238,69.04380952380953
June,2026,1119.2563636363636,1131.3313636363637,1105.3131818181819,1115.7072727272728,147.76454545454544
July,2021,1369.855238095238,1380.9938095238094,1359.7104761904764,1371.8014285714287,52.150000000000006
July,2022,1317.9504761904761,1331.7519047619048,1302.7761904761905,1318.6757142857143,54.82142857142857
July,2023,1241.8161904761905,1255.4504761904761,1230.8742857142856,1244.4728571428573,101.18523809523809
July,2024,1627.8286363636362,1647.0886363636362,1614.2436363636364,1634.495,87.50863636363637
July,2025,1526.6278260869567,1539.014347826087,1511.2560869565218,1524.7160869565218,68.92782608695651
July,2026,1006.0,1014.0,982.4,985.3,130.38
August,2021,1474.5414285714285,1488.2909523809524,1464.459523809524,1476.8485714285714,63.21380952380952
August,2022,1394.849,1402.192,1380.5715,1391.7540000000001,46.199
August,2023,1271.8586363636364,1278.7281818181818,1264.1959090909093,1272.8631818181818,48.71045454545455
August,2024,1733.4985714285715,1747.125238095238,1716.5557142857142,1732.4233333333334,59.36761904761905
August,2025,1412.8968421052632,1426.0078947368422,1399.4647368421054,1411.638947368421,90.44315789473684
September,2021,1485.7209523809524,1497.7385714285713,1471.3614285714286,1483.8771428571429,54.26523809523809
September,2022,1274.1981818181819,1286.6286363636364,1260.9336363636364,1272.0686363636364,77.945
September,2023,1342.798,1351.7015,1332.826,1344.2810000000002,50.7715
September,2024,1804.1295238095238,1819.874761904762,1786.7857142857142,1801.3052380952383,63.98571428571429
September,2025,1442.080909090909,1452.3481818181817,1428.2822727272726,1438.2772727272727,81.57136363636363
October,2021,1501.529,1518.9115,1480.916,1497.568,72.22
October,2022,1314.003157894737,1323.341052631579,1302.9073684210525,1312.7542105263158,55.31842105263158
October,2023,1304.984,1317.792,1295.143,1306.102,57.83149999999999
October,2024,1782.8431818181818,1804.9313636363636,1767.065,1782.555909090909,56.445454545454545
October,2025,1436.4504761904761,1447.864761904762,1425.1119047619047,1437.3342857142857,71.74619047619048
November,2021,1523.0655000000002,1536.5075000000002,1509.41,1524.726,52.2625
November,2022,1412.1657142857143,1425.182380952381,1401.4404761904761,1415.5438095238094,43.78
November,2023,1304.2535,1312.428,1295.6084999999998,1303.9655,42.592999999999996
November,2024,1749.187894736842,1769.9894736842107,1732.8236842105264,1752.391052631579,56.031052631578945
November,2025,1488.5763157894737,1501.2805263157895,1475.4973684210527,1489.691052631579,99.12263157894736
December,2021,1575.5482608695652,1590.784347826087,1563.521304347826,1577.1278260869567,47.59608695652174
December,2022,1399.266818181818,1409.1527272727274,1385.1909090909091,1395.5404545454546,58.03636363636363
December,2023,1389.8899999999999,1406.106,1378.6979999999999,1394.7514999999999,65.0375
December,2024,1835.6766666666667,1851.9580952380954,1815.5109523809522,1837.9476190476191,49.85476190476191
December,2025,1580.098181818182,1592.2977272727273,1568.0459090909092,1580.9963636363636,75.97545454545455
