Month,Year,Open,High,Low,Close,Volume
October,2023,1143.6105,1155.269,1130.6665,1142.961,17.098000000000003
October,2024,1541.195,1554.4336363636364,1515.1731818181818,1532.7122727272726,26.431818181818183
October,2025,1545.212380952381,1559.7771428571427,1528.8842857142856,1545.2652380952381,15.663333333333334
November,2021,878.8785,891.0604999999999,868.8039999999999,880.693,24.938
November,2022,1087.805238095238,1098.8885714285714,1075.7795238095237,1084.3266666666666,17.185238095238095
November,2023,1191.8365,1200.7195,1178.991,1189.219,17.892000000000003
November,2024,1498.43,1513.7147368421054,1480.6747368421052,1495.84,19.66578947368421
November,2025,1501.9305263157894,1512.0526315789473,1494.22,1503.542105263158,11.782631578947369
December,2021,873.8386956521739,881.0339130434783,861.67,869.4030434782609,24.422608695652176
December,2022,1069.0204545454546,1077.585,1056.5854545454547,1064.735909090909,14.034999999999998
December,2023,1190.0255,1198.509,1177.584,1188.859,17.5065
December,2024,1455.797619047619,1469.7219047619049,1438.4919047619048,1453.4890476190476,24.42904761904762
December,2025,1491.9618181818184,1502.3604545454546,1483.0536363636363,1492.0240909090908,10.515454545454546
