Month,Year,Open,High,Low,Close,Volume
June,2023,304.6457142857143,310.57380952380953,300.2604761904762,306.5347619047619,31.634761904761906
June,2024,747.5752631578947,762.1789473684211,727.7494736842106,745.8747368421053,32.51894736842105
June,2025,1546.3285714285714,1585.9904761904763,1528.3542857142857,1564.092857142857,54.89380952380952
June,2026,2848.8954545454544,2887.0136363636366,2795.8636363636365,2842.359090909091,31.484545454545454
July,2021,305.7038095238095,312.6385714285714,299.91761904761904,306.0309523809524,34.43952380952381
July,2022,262.4304761904762,265.3147619047619,260.0247619047619,262.59761904761905,12.746190476190478
July,2023,314.23238095238094,320.5752380952381,310.0657142857143,315.4552380952381,32.77666666666667
July,2024,785.9463636363636,802.4277272727272,771.8522727272727,789.2081818181819,35.432272727272725
July,2025,1670.715652173913,1683.6434782608696,1641.2108695652173,1657.5821739130436,26.405652173913044
July,2026,2858.5,2993.0,2855.0,2962.0,52.52
August,2021,293.1804761904762,296.9709523809524,288.2247619047619,291.3071428571428,21.10142857142857
August,2022,254.205,257.1565,250.589,252.8255,19.5535
August,2023,314.95954545454543,318.70954545454543,311.23318181818183,314.6086363636364,12.142727272727273
August,2024,907.974761904762,926.9495238095237,898.7847619047619,915.5166666666667,29.143333333333334
August,2025,1592.4505263157896,1609.905789473684,1563.4257894736843,1583.4668421052631,25.753684210526316
September,2021,315.02857142857147,321.51809523809527,310.5952380952381,315.72142857142853,44.3552380952381
September,2022,246.2813636363636,249.38136363636366,242.5609090909091,245.44454545454545,19.92
September,2023,357.681,368.6065,352.26149999999996,361.54,78.2295
September,2024,1098.1766666666667,1118.1238095238095,1083.0961904761905,1100.2452380952382,26.54285714285714
September,2025,1561.6818181818182,1581.2590909090907,1541.459090909091,1559.909090909091,23.575
October,2021,355.9395,366.614,347.9705,355.7,67.594
October,2022,264.6926315789474,269.3463157894737,262.1594736842105,266.9873684210526,31.710526315789473
October,2023,426.9255,436.3535,419.79650000000004,428.1845,99.409
October,2024,1257.3604545454546,1283.793181818182,1233.5795454545455,1262.6631818181818,26.970454545454547
October,2025,1775.6523809523808,1804.9952380952382,1754.3809523809523,1783.3333333333333,31.87857142857143
November,2021,349.883,356.402,343.1785,348.4495,28.322000000000003
November,2022,300.4452380952381,304.06666666666666,296.9238095238095,300.2757142857143,14.946666666666667
November,2023,546.4575,564.0095,538.597,554.019,86.9235
November,2024,1242.5663157894735,1260.8026315789473,1218.7931578947369,1238.6078947368421,16.572105263157894
November,2025,1936.6789473684212,1967.036842105263,1910.7578947368422,1941.8,28.698421052631577
December,2021,320.2604347826087,325.8465217391304,313.68565217391307,318.55,36.568260869565215
December,2022,312.57954545454544,316.96590909090907,309.535,312.8313636363636,16.579545454545453
December,2023,639.97,649.4399999999999,627.978,636.4354999999999,38.318
December,2024,1300.287619047619,1319.1395238095238,1277.94,1299.4442857142858,15.803809523809523
December,2025,2078.918181818182,2107.2999999999997,2051.0636363636363,2080.7090909090907,22.43227272727273
